Scheme,Unit,Year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
Manapouri,cumecs,1959,136.5312857,72.23914286,187.1328571,463.323,348.4052857,476.7168571,311.847,226.5967143,230.601,260.3924286,315.115,1321.712571,538.5075714,171.6691429,396.7652857,283.1298571,541.8238571,172.7095714,179.0802857,298.4808571,180.0594286,118.7458571,189.4285714,492.8434286,551.801,1188.384143,420.2787143,427.8594286,533.1397143,232.4327143,286.75,320.383,1223.098571,650.9492857,568.3964286,335.775,500.4537143,476.1018571,297.222,179.4664286,423.3401429,274.4392857,168.1364286,257.95,641.6825714,357.1685714,758.521,445.3455714,259.8565714,106.1502857,351.9107143,124.9777143,213.2954286
Manapouri,cumecs,1960,332.0588571,193.2198571,204.2614286,183.8884286,97.96685714,120.431,365.6192857,314.7787143,224.7421429,643.1497143,454.8101429,361.2375714,163.8281429,328.9385714,319.3901429,304.3104286,361.5442857,302.315,1584.677857,253.1547143,122.297,289.708,209.0638571,924.0374286,186.9677143,155.5664286,119.8272857,292.3918571,337.2082857,160.8762857,307.0001429,239.6207143,422.7968571,204.0832857,212.6985714,311.1287143,164.1975714,727.8608571,237.2442857,151.5898571,325.1227143,139.778,119.3674286,97.82257143,205.6945714,281.2535714,179.897,254.4712857,252.1231429,370.9698571,203.9217143,278.6928571,278.6928571
Manapouri,cumecs,1961,503.3842857,201.5091429,1057.381,363.1458571,345.356,144.2918571,112.4668571,442.389,593.1688571,433.9197143,142.7641429,812.4021429,509.8505714,351.2481429,612.005,296.5684286,279.7294286,744.0468571,668.6552857,185.8447143,165.7178571,288.7368571,173.9605714,346.891,201.4008571,349.8867143,400.8081429,648.9875714,974.5615714,461.8907143,682.9818571,598.6541429,718.363,792.8557143,690.0837143,402.9115714,482.9724286,220.833,151.9134286,526.03,756.6307143,292.7097143,445.6967143,172.0535714,190.5284286,284.8954286,116.3081429,467.153,162.4682857,216.186,222.7112857,209.9995714,209.9995714
Manapouri,cumecs,1962,174.1368571,279.004,248.9075714,197.1891429,136.0852857,707.0754286,469.787,448.5448571,309.0017143,204.7348571,542.303,539.7297143,528.8497143,468.7595714,597.6385714,294.7324286,265.1208571,991.2527143,267.8658571,391.2232857,218.738,293.5335714,692.2665714,704.6605714,669.2428571,233.7457143,330.99,637.0224286,313.0681429,369.7172857,505.2334286,322.5068571,94.74185714,443.7921429,482.4937143,249.0507143,216.8032857,247.4784286,279.2122857,238.8894286,313.0814286,189.0394286,267.1464286,701.9345714,287.2158571,176.2132857,398.6178571,657.3255714,472.6302857,175.5632857,562.1985714,291.4117143,291.4117143
Manapouri,cumecs,1963,250.1098571,302.9615714,364.6814286,252.5535714,126.189,637.1057143,530.8612857,457.912,305.9177143,369.3112857,250.4654286,236.3631429,354.503,158.4201429,105.3758571,97.60157143,158.5845714,225.748,442.8794286,237.1521429,308.2152857,539.964,358.8657143,224.4702857,885.425,306.5701429,262.3278571,215.8907143,475.6588571,475.0638571,736.7754286,452.9991429,402.7012857,1059.858571,521.8847143,292.3461429,206.4844286,211.7157143,292.6177143,532.7198571,835.9481429,755.7338571,926.8181429,675.6487143,328.0248571,214.7677143,136.4974286,141.6297143,120.6384286,137.9181429,579.7114286,670.0571429,670.0571429
Manapouri,cumecs,1964,706.4098571,340.2658571,178.8268571,142.198,426.5412857,835.4761429,507.2724286,1130.634143,406.5964286,241.5682857,222.5357143,162.231,260.2711429,121.8971429,577.5048571,248.7858571,260.8568571,167.4381429,261.6287143,583.9495714,330.6922857,529.874,241.4862857,236.8845714,788.3822857,347.9182857,471.7208571,749.8871429,296.8324286,341.5558571,415.6314286,317.8667143,349.3754286,402.3881429,766.9925714,1251.597714,1015.319,405.6635714,486.0257143,287.6685714,331.236,664.3678571,300.4912857,274.1367143,153.2367143,174.5421429,320.4191429,325.7052857,266.1587143,228.5318571,771.0342857,288.7444286,140.5378571
Manapouri,cumecs,1965,157.445,163.852,251.5618571,335.5298571,399.3888571,323.6414286,382.1155714,1299.107571,284.5422857,438.2144286,568.6425714,547.8457143,599.9697143,256.0295714,120.4482857,235.411,134.8467143,153.965,93.33042857,102.3304286,109.5731429,98.13471429,238.2392857,341.928,616.8257143,665.8474286,881.3118571,352.6447143,307.4761429,506.1868571,649.1812857,491.2637143,1081.982286,450.0761429,589.0062857,410.3988571,249.6968571,641.914,287.6054286,940.4454286,284.415,488.1084286,492.8388571,210.7474286,804.8584286,536.6461429,324.498,139.4465714,136.6654286,186.6592857,64.63614286,600.1307143,600.1307143
Manapouri,cumecs,1966,402.1722857,885.5695714,525.3177143,367.6057143,314.9855714,138.4662857,146.0298571,264.1752857,178.575,461.8608571,202.3191429,247.1452857,548.4574286,391.6288571,216.546,119.1217143,77.01485714,104.7261429,339.6865714,220.9418571,190.4337143,82.72842857,68.38214286,141.1642857,306.7714286,371.3547143,196.3887143,258.7538571,147.8804286,368.7448571,336.597,354.0218571,167.2072857,314.8092857,394.7354286,1166.886429,284.9141429,587.792,241.4491429,123.7615714,88.53042857,65.06042857,1000.690429,796.0941429,296.462,552.038,849.0502857,187.698,318.1742857,1227.478,260.1894286,242.438,242.438
Manapouri,cumecs,1967,129.9152857,688.539,185.5065714,1669.109857,1258.049,768.8531429,585.3178571,353.2084286,226.248,136.4441429,71.41114286,100.1014286,149.3305714,364.1218571,105.8774286,96.63614286,169.8332857,511.7741429,363.594,1073.797857,243.1004286,207.8735714,328.461,135.534,440.5431429,250.2678571,632.7634286,402.2754286,252.7538571,447.118,413.984,961.0348571,883.1291429,373.751,971.0131429,465.1145714,873.981,1321.994714,360.6602857,360.1762857,544.8935714,410.8548571,350.4114286,127.2838571,236.1651429,862.0184286,341.0777143,240.1842857,1414.453,1023.817857,313.7125714,175.0864286,175.0864286
Manapouri,cumecs,1968,310.0752857,269.8271429,307.0184286,203.3731429,174.6522857,588.6695714,310.5842857,595.6535714,518.5105714,194.727,156.7605714,91.54485714,73.66085714,199.4902857,81.90571429,216.7641429,297.4254286,300.0185714,545.9328571,517.1245714,150.3095714,355.523,386.501,499.8582857,600.8812857,541.4427143,415.742,859.9551429,463.0731429,771.8277143,1415.048,494.6845714,599.9545714,581.3101429,747.5012857,760.5831429,343.9181429,339.9272857,471.0217143,282.4821429,449.3384286,219.6234286,260.3078571,179.6975714,232.9195714,129.1884286,163.2511429,99.49485714,227.8907143,782.4928571,371.4977143,398.5602857,398.5602857
Manapouri,cumecs,1969,349.9304286,431.0354286,605.7704286,271.1625714,239.5702857,302.736,190.4648571,185.2354286,259.2871429,70.10757143,65.25228571,302.2021429,166.8554286,508.1878571,505.2641429,316.6875714,182.3612857,306.6538571,481.6648571,581.5931429,538.6537143,182.2801429,245.5868571,1665.366286,1287.537857,705.6828571,385.647,275.1818571,334.525,789.7648571,931.4295714,370.0744286,400.1435714,175.2227143,287.572,231.7304286,476.2627143,255.5087143,406.374,1106.121286,381.9521429,313.1364286,404.8807143,343.4261429,153.2972857,412.857,79.35271429,477.3335714,197.1944286,125.8782857,503.4954286,112.059,112.059
Manapouri,cumecs,1970,338.0461429,400.1108571,297.9254286,231.6114286,687.867,143.5018571,87.54328571,76.61528571,93.80642857,68.91728571,202.0411429,212.642,201.6494286,243.8107143,257.6251429,475.3894286,634.7847143,1050.861286,883.177,420.1594286,600.4338571,210.2685714,1112.442,819.6425714,1214.812,1124.782857,676.1651429,476.522,720.0178571,450.6624286,638.7774286,367.8708571,259.4141429,515.5331429,381.0522857,645.1165714,1006.169857,264.2114286,262.6185714,470.5265714,101.9795714,103.4932857,118.1244286,190.8184286,211.0745714,76.97985714,43.24,71.99128571,91.44785714,118.3294286,135.8,228.5188571,350.3454286
Manapouri,cumecs,1971,186.9301429,298.8768571,231.1165714,155.5824286,87.37257143,293.5255714,446.298,104.7637143,205.5762857,342.8381429,282.2174286,154.2687143,329.6611429,204.879,119.1804286,99.016,67.71285714,135.6187143,281.7765714,301.5358571,207.8781429,574.7017143,598.163,855.703,603.5232857,707.993,784.2798571,515.0851429,643.8101429,196.4211429,983.619,277.1691429,421.9637143,165.9561429,750.0178571,237.6654286,146.113,416.2537143,428.8155714,553.3861429,151.1207143,416.798,296.9847143,354.4762857,124.6067143,62.16085714,157.3015714,86.19885714,386.9972857,692.5045714,971.1337143,778.0987143,778.0987143
Manapouri,cumecs,1972,408.5152857,155.6685714,131.4831429,687.3641429,737.9791429,333.6342857,505.7564286,324.6238571,443.6257143,407.8272857,229.7855714,235.1814286,224.3924286,454.0211429,184.5267143,282.9351429,610.9617143,335.2702857,135.1374286,181.9697143,118.4634286,166.4812857,210.8851429,1166.035571,1341.307857,1186.832286,618.107,458.6967143,604.3162857,621.762,628.912,740.5145714,865.929,369.7601429,314.4267143,165.8442857,126.4458571,223.0552857,352.6031429,393.7297143,238.427,194.5468571,166.4464286,212.0354286,879.906,346.7504286,97.80928571,42.89242857,114.0314286,127.8651429,307.539,231.0225714,231.0225714
Manapouri,cumecs,1973,308.8052857,150.5435714,566.3872857,845.5157143,870.1777143,617.4907143,481.0185714,509.578,818.1058571,508.1544286,515.2375714,171.427,451.266,246.4421429,129.1677143,91.57928571,191.1151429,108.7961429,139.3078571,276.7524286,154.9261429,85.19457143,372.3222857,383.5815714,396.954,163.455,337.8208571,297.9912857,626.7787143,906.272,306.9545714,713.8791429,445.8275714,386.7705714,755.9704286,378.7255714,178.968,192.5708571,147.3208571,448.5664286,262.2754286,137.8451429,73.228,45.09385714,70.14528571,561.7317143,445.5641429,201.5888571,182.2734286,123.9652857,647.158,94.30114286,94.30114286
Manapouri,cumecs,1974,169.6228571,340.6875714,138.3677143,183.4681429,78.29,128.5578571,294.5732857,124.05,129.255,71.09614286,59.09742857,60.40742857,578.0048571,873.3611429,227.3698571,187.932,759.1438571,390.1867143,193.9211429,94.787,88.75157143,82.83685714,125.9265714,206.993,207.1118571,251.2782857,201.491,586.3825714,332.975,251.9867143,169.3671429,134.2288571,335.0551429,277.5247143,122.626,119.698,182.9212857,205.2075714,339.8105714,175.086,218.9112857,107.9624286,68.88685714,486.2027143,213.1927143,296.9247143,376.3514286,501.2004286,315.399,139.626,105.5278571,813.2025714,813.2025714
Manapouri,cumecs,1975,991.2017143,1551.029286,573.2377143,366.3694286,649.3591429,359.1675714,310.2147143,1344.129,957.5695714,256.7404286,626.1598571,270.5251429,279.233,149.241,117.326,394.0508571,319.398,782.6172857,1210.220429,707.1387143,382.1807143,229.925,147.0122857,58.05728571,646.473,773.5501429,251.4062857,157.3428571,284.7854286,490.7005714,830.9218571,479.2914286,321.6367143,261.1445714,161.5045714,544.9645714,400.5328571,320.6975714,371.3898571,520.8322857,204.3921429,108.926,199.0891429,221.1717143,439.3341429,121.2051429,81.91385714,187.0345714,135.4308571,205.4134286,237.0995714,240.4848571,220.0042857
Manapouri,cumecs,1976,154.9844286,51.67442857,48.19257143,202.4717143,601.2442857,319.4872857,400.7038571,363.2665714,980.7914286,991.522,586.9307143,232.3387143,268.1652857,173.7782857,179.6982857,467.9702857,353.503,249.2007143,100.958,120.0637143,152.9177143,322.4042857,100.5245714,97.40242857,115.1052857,96.05228571,114.8041429,328.5421429,154.1612857,168.1487143,214.3505714,414.6105714,303.0231429,254.2767143,151.1828571,712.0238571,457.6,205.0651429,136.5697143,326.8351429,255.4734286,372.5552857,330.0185714,1310.921,777.2875714,256.0885714,198.9588571,212.9322857,149.4457143,180.3,401.3217143,116.2895714,116.2895714
Manapouri,cumecs,1977,659.6742857,640.2897143,543.6707143,286.3352857,783.4934286,318.5122857,275.0101429,491.0802857,370.9347143,420.9812857,280.2011429,648.13,210.8434286,336.719,180.345,93.349,62.69,49.98728571,113.0808571,137.7408571,102.5118571,68.42071429,62.73257143,48.55042857,132.806,644.673,494.7542857,233.4867143,283.4291429,845.4742857,1269.717429,714.8352857,328.7705714,348.1752857,440.6884286,360.782,222.0372857,394.7625714,247.2461429,183.3604286,213.4578571,820.8744286,238.3564286,94.09757143,57.24871429,109.6611429,84.691,497.299,197.2592857,98.34285714,86.61342857,974.5217143,974.5217143
Manapouri,cumecs,1978,825.1284286,321.5388571,305.3111429,125.302,323.4534286,98.22314286,972.3284286,188.9997143,915.841,1427.921571,129.8031429,150.4328571,75.56842857,193.0107143,340.2181429,132.5481429,145.8567143,135.6911429,440.945,1319.242857,306.2068571,358.15,157.1818571,314.9118571,398.995,151.2761429,137.8677143,241.7412857,1604.079286,346.6355714,189.2892857,250.3031429,280.4134286,464.9147143,1246.119429,222.1285714,186.0538571,194.5275714,231.1831429,538.1922857,469.1244286,1309.248857,313.7387143,1066.496429,143.3284286,224.7715714,1539.729429,185.7701429,302.5945714,386.9641429,143.622,142.5314286,142.5314286
Manapouri,cumecs,1979,140.8165714,164.8285714,230.7237143,464.6237143,765.194,581.2771429,491.772,298.7805714,390.8578571,211.8167143,348.7318571,324.2804286,684.8378571,271.1302857,313.7761429,380.9181429,459.9687143,346.2107143,142.2157143,214.7242857,304.8698571,105.5348571,258.9317143,483.3571429,704.0411429,552.3424286,1086.73,314.4514286,310.3891429,390.4644286,562.4017143,200.8504286,130.9545714,265.8512857,317.1154286,1689.989571,398.5595714,362.6438571,858.5382857,253.2177143,198.7347143,200.801,868.2998571,1088.659714,665.0334286,574.9334286,130.2171429,398.7077143,227.4364286,168.8197143,381.0725714,379.3617143,379.3617143
Manapouri,cumecs,1980,617.1141429,208.569,109.5804286,54.65514286,293.6994286,107.8122857,68.22242857,352.6934286,1241.250571,236.8745714,517.0385714,406.0192857,226.4641429,273.1655714,446.6571429,256.4564286,122.8634286,107.0635714,199.4264286,629.886,1038.798,1058.639,902.9287143,423.3818571,799.4594286,779.1332857,975.017,707.5001429,463.5657143,251.5737143,423.2584286,892.5257143,253.5684286,278.8527143,719.1901429,650.0115714,262.7192857,421.8242857,614.814,202.2115714,325.8242857,221.7937143,147.4465714,385.0472857,158.999,308.9862857,501.1974286,301.2101429,159.3258571,481.341,292.5675714,183.2541429,183.2541429
Manapouri,cumecs,1981,228.4945714,88.93928571,137.0464286,537.1952857,998.6017143,284.1874286,518.9045714,443.7577143,203.919,170.414,351.3582857,134.0428571,170.3951429,385.7958571,473.9835714,138.085,98.80028571,396.6781429,331.9167143,126.6658571,177.3177143,143.07,85.38985714,400.7134286,610.6715714,405.8638571,469.5957143,1389.104429,563.1304286,348.8634286,686.0557143,266.1002857,341.047,310.7112857,192.6402857,127.2262857,732.0527143,883.3198571,396.34,180.8668571,542.522,462.0431429,518.7068571,957.3928571,1306.652714,569.2471429,343.3571429,467.9074286,586.753,292.5375714,1357.447429,149.3117143,149.11
Manapouri,cumecs,1982,403.6628571,307.5907143,127.6377143,75.75771429,68.08328571,837.9178571,436.2595714,1670.629857,483.1972857,590.0594286,192.3852857,134.6782857,111.1732857,66.875,165.1827143,347.8474286,124.7054286,423.6124286,485.0654286,335.1694286,351.315,947.479,315.3412857,299.879,396.8842857,245.4475714,201.6127143,317.4537143,453.5644286,362.4197143,625.7762857,891.4342857,915.4218571,1695.441429,1224.769714,325.6865714,459.9442857,579.0097143,731.2985714,351.5411429,1715.122714,1662.835714,964.644,327.4602857,339.6772857,113.1387143,171.1788571,193.522,245.8018571,900.8458571,284.8154286,975.5247143,975.5247143
Manapouri,cumecs,1983,456.194,671.7961429,239.6501429,168.2668571,241.2598571,1071.559143,577.0808571,207.1447143,360.5498571,228.0297143,339.832,312.978,684.2847143,326.7768571,447.373,158.4774286,198.0942857,755.6402857,572.0658571,395.2551429,379.5604286,204.4921429,279.1254286,437.382,365.3724286,1513.927143,423.0994286,527.2127143,201.7582857,463.6135714,335.5368571,305.2497143,627.7037143,772.8967143,201.5615714,385.0118571,613.891,329.9544286,458.333,337.7135714,427.2627143,504.182,449.5452857,2089.890286,390.026,479.2498571,244.4807143,163.7707143,510.7192857,319.7794286,156.7802857,137.8475714,137.8475714
Manapouri,cumecs,1984,259.1737143,648.6577143,174.7774286,215.495,856.7341429,669.5388571,480.686,423.2961429,206.808,175.4688571,670.3551429,407.463,376.4447143,286.6368571,191.8422857,265.7291429,311.4674286,484.5911429,675.9158571,287.7478571,502.2255714,546.6988571,229.305,342.5737143,676.0005714,274.479,387.0302857,444.7585714,1409.383714,1097.702286,259.8528571,272.199,192.6601429,555.2368571,698.0924286,449.6174286,307.7141429,563.725,1363.196429,231.0881429,1289.776429,996.4195714,774.7495714,727.1,263.9124286,181.16,131.9334286,173.8285714,284.0848571,283.6155714,123.0984286,70.94842857,70.94842857
Manapouri,cumecs,1985,379.6065714,246.5408571,75.22642857,681.9511429,205.5677143,273.2321429,619.0645714,341.5145714,175.7618571,77.65814286,451.6535714,716.6222857,364.9741429,192.1434286,711.2898571,222.4145714,344.9047143,143.0421429,149.7778571,396.8415714,415.0831429,374.55,370.7374286,420.5392857,298.8984286,182.1371429,445.8451429,315.2622857,278.6252857,149.7722857,91.80928571,136.8181429,117.1455714,339.6637143,344.5181429,208.3191429,115.1347143,97.11642857,417.4237143,465.826,1275.253286,257.2847143,267.0508571,332.6214286,195.2632857,210.754,204.4495714,745.0334286,325.464,379.1034286,345.075,230.2727143,230.2727143
Manapouri,cumecs,1986,268.0614286,357.7284286,462.2772857,294.4777143,998.436,719.3642857,204.6002857,155.5481429,134.5002857,494.1635714,927.9385714,798.2624286,401.532,395.846,229.3688571,207.4988571,297.8911429,684.9144286,606.262,204.9297143,238.6495714,276.0732857,148.3982857,406.4492857,270.545,138.9564286,690.0994286,1234.115571,300.6207143,309.2092857,244.9131429,215.1108571,279.9317143,359.4908571,272.112,249.4087143,138.5,179.7482857,851.7358571,754.5845714,179.4562857,131.8442857,877.0011429,326.1907143,659.0805714,445.9362857,155.1157143,292.7384286,404.7501429,701.5911429,326.2081429,145.3782857,145.3782857
Manapouri,cumecs,1987,1019.469,434.469,302.2231429,429.8787143,411.6462857,314.1158571,196.4832857,284.5751429,406.6822857,1184.512286,714.8435714,588.3004286,259.911,340.5614286,183.7147143,527.054,355.6031429,251.4382857,439.9578571,529.6641429,318.5065714,476.4268571,170.4202857,567.8865714,350.9344286,470.9751429,349.975,1233.470143,1096.668714,293.8002857,404.773,602.3387143,611.2932857,177.4948571,124.312,143.44,630.9682857,124.4754286,156.0705714,404.8532857,256.6858571,485.4395714,1016.302143,475.1078571,169.0767143,140.4532857,126.2312857,599.1398571,760.7851429,217.7851429,334.6758571,293.3947143,233.0204286
Manapouri,cumecs,1988,385.657,484.9412857,232.8011429,111.7624286,99.21114286,386.7222857,488.4444286,290.3837143,130.0488571,479.325,418.5015714,232.0964286,936.1545714,586.6921429,551.6464286,270.6131429,612.1331429,708.8841429,490.2812857,309.5151429,686.4728571,418.7432857,327.3212857,1730.048286,747.2142857,604.4505714,831.5635714,1020.171,1931.334857,1481.097429,1918.178429,1420.496286,412.1067143,499.5084286,347.4321429,360.3071429,1255.295,281.2931429,422.8788571,442.9194286,201.127,244.128,446.5202857,140.4214286,105.8118571,206.7238571,192.8845714,382.7527143,122.4988571,392.7547143,474.0558571,453.5525714,453.5525714
Manapouri,cumecs,1989,456.1107143,169.3145714,203.3942857,318.9054286,238.0942857,213.7354286,247.6185714,309.8268571,213.896,179.6442857,777.6057143,700.2378571,196.0455714,194.9462857,698.6368571,179.7431429,109.2511429,162.2931429,739.627,238.135,83.93642857,100.2927143,58.783,117.2642857,138.8792857,91.47557143,255.8938571,216.0771429,387.1671429,222.1927143,375.6214286,500.6952857,1291.187714,339.217,139.1654286,506.3251429,159.1122857,895.9038571,269.6888571,641.5042857,641.65,259.6774286,559.6057143,226.4184286,154.9328571,133.7388571,168.8847143,224.9154286,131.2,897.0438571,209.8904286,81.93157143,81.93157143
Manapouri,cumecs,1990,315.2535714,161.7358571,346.8281429,596.149,491.6574286,661.1672857,965.5467143,968.0044286,709.171,381.4725714,190.4635714,686.3091429,560.9821429,558.7547143,377.6945714,256.78,190.085,560.0892857,493.4561429,261.9061429,137.0564286,80.78771429,154.0141429,135.9065714,263.8644286,193.1481429,187.2817143,519.0011429,603.8028571,364.1532857,327.395,171.1448571,227.014,149.6448571,250.1834286,159.4344286,679.9717143,1886.459714,363.9525714,772.4965714,1193.867286,314.1641429,229.49,376.2531429,784.7154286,638.5651429,871.9552857,341.8141429,246.0227143,115.3194286,70.27028571,87.36357143,87.36357143
